原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤
Six months into the relationship I found him parked in his workplace parking lot with a woman at 3am. That night he had gone to a friend of ours house and I stayed home because I didnt feel well and when I woke up at 2am and he still wasnt home and wouldnt answer his phone i became worried. Now 3 and 1/2 years later i do not believe that he was cheating on me with that woman but he was sincerely just dropping her off but that night was the turning point in our relationship.	0	0	0	1	0	0	0	0	0	0
She knew I think and I believe she felt betrayed. I could tell because our sessions changed… She was in fact pushed away.	0	0	0	1	0	0	0	0	0	0
I feel that I am not enjoying my life, I am filled with regrets, have social anxiety and probably aspergers and let my low self esteem pull me down and feel I wasted my 20s.	1	0	0	0	0	0	0	0	1	0
And I feel as though she simply can’t grasp the fact that, I at least care about her.	0	0	0	1	0	0	0	0	0	0
I tend to do things to manipulate to make them think of me as a good person who cares about them so they would come in handy when I need them	0	0	0	0	1	0	0	0	0	0
I never felt bad about it but now I do because I came to know that’s basically why I never move on.  I tried controlling myself and refusing any urges to talk to whoever I talk to but I always fail.	0	1	0	0	1	0	0	0	0	0
The problem is that he doesn’t seem to care at all.	0	0	0	1	0	0	0	0	0	0
Avoiding doesn’t help and I don’t want to, nor replace it by forcing myself in a relationship. I want to confront it so I never have the issue again.	0	0	0	0	0	1	0	0	0	0
It’s all the time I laugh out loud because of my daydreaming whatever I’m feeling. For example If I am at the grocery store and I see a cute guy I would imagine I was his girlfriend and we had the perfect relationship, BUT if a another girl went to him I would get so upset and I would HAVE to leave the store because of that.	1	0	0	0	0	0	0	0	0	0
My mom has bipolar disorder and depression, she will spend a couple months never leaving her room and watching tv.	0	1	0	0	0	0	0	0	0	0
I thought I could hear the whole bus talking about me being stupid and ugly. 	1	0	0	1	0	0	0	0	0	0
People’s internal actions and reactions are so dull, slow, foolish, and I cannot say anything because they won’t be able to understand my words, and I know exactly why.	0	0	1	0	0	0	0	0	0	0
Then, she turned the same volatile screaming on me one day because she didn’t like that I was doing my MBA homework. I have never returned.	0	0	0	0	0	1	0	0	0	0
My teacher at school doesn’t teach the material but expects us to know how to do it on his level even though we’re beginners (AP Language). He gives everyone bad grades all the time and never praises us when we do good. His lectures to the class are no better than saying we all are terrible students and should be receiving even lower grades. He makes me feel unwanted and going to his class makes me really anxious. I’m currently trying to drop it, but my principal won’t return my emails regarding it. I want to get help, but the other part of me feels like I don’t deserve it.	0	0	0	0	0	0	0	0	1	0
I’m 15 and I don’t know why but I want to feel sad, I want to feel depressed. I have no idea why. Other sites have said its for me to pity myself, but I hate doing that. I just want to sit on my bed and cry over nothing sometimes. Is there something wrong with me? I always tell myself “you just want to have attention” but I’m not that kind of person. I hate it when people talk to me, and ask me questions, and basically give me any attention. And I think that’s why I’m having such a hard time find a source that helps me understand what is wrong with me. I mean, my life isn’t perfect, my mom is not supportive and is barley a parent. And I make that my excuse for myself to be sad. I don’t know what else to say, I don’t know why I want to be sad, or why I act the way I do. I just want to know what is wrong with me.	0	0	1	0	0	0	1	0	0	0
I have never trusted anyone which’s stem most likely from being molested.   I feel I’m ugly and no girl could possibly love me so they must have another guy.  I had to quit my job because I can’t be around people anymore, I feel weird and awkward and never have one thing to say.	0	1	0	0	0	0	0	0	0	1
My husband was acting like he was having an affair. He was lying to me.	1	0	0	0	0	0	0	0	0	0
I cannot figure out what is wrong with me, but there must be.	0	0	0	0	0	0	0	0	1	0
others grew up like normal kids so I became too weird for them.	0	0	1	0	0	0	0	0	0	0
I think I’m insane!	0	0	1	0	0	0	0	0	0	0
I’ve been impulsive and doing things that I regret later; smoking a lot more than usual, drinking all the time and trying other harder drugs like Xanax and coke(once) but thats weird for me because I’ve always thought of myself as weed only. I’ve also been hooking up with a lot more guys which is weird for me because I’ve always been kind of afraid of and have never been in a relationship and am very self conscious but I keep hooking up with guys I don’t care about.	0	0	1	0	0	0	0	0	0	0
But i feel like he’s not really understanding my behavior.	0	0	0	1	0	0	0	0	0	0
I would either have bad dreams or suddenly bad thoughts come into my mind. The bad dreams that I’ve been having mostly about being chased, getting stuck or confronting something that makes me feel helpless and after that, I would wake up breathing heavily and panting.	0	0	0	0	0	0	0	1	0	0
He cheated before and I have had a hard time trusting him since that but before that I was accusing him so I feel like I pushed him to it.	0	1	0	0	0	0	0	0	1	0
One is the same age as me and one is around 19 or 20 and they both have their own names and personalities, similar to what I experienced when I was younger. Now, however, I’m noticing that I’m becoming more and more forgetful of what I’ve done and sometimes what I’m in the process of doing.	1	0	0	0	0	0	0	0	0	0
No wonder I struggle with fears of abandonment. Everyone I’ve ever cared for has gone one way or another.	0	1	0	0	0	0	0	0	0	0
He has been experiencing some mood swings during that time feeling pressured … frustrated and overwhelmed. He still loves me and he knows we will be happy together, but he chose to give up on us … on our future together I feel devastated … hurt … empty and numb. I don’t know what to do anymore I don’t want anyone else besides him Is the stress causing him to act out n that he’s having an episode?	0	0	0	0	0	0	0	1	0	0
I always keep my emotions in and I realize now that I really can’t get them out. I can’t cry no matter how much I try and I haven’t cried for a year or so not even from pain — 2 months ago I got a big piece of glass all the way through my finger and it got stuck. After I got it pulled out at the hospital I had a huge hole but I didnt cry even though it hurt like hell	0	0	0	0	0	0	1	0	1	0
god i am so stressed to the point of suicide.	0	0	0	0	0	0	0	1	0	0
From the minute she wakes up in the morning she starts challenging us and I really don’t know what to do.	0	1	0	0	0	0	0	0	0	0
I sort of want to bring the idea up to my mom, but I don’t want her to judge me.	0	0	0	0	1	0	0	0	0	0
As a result, I have grown up to be very nervous, very shy, unable to trust others, unable to express love easily, unable to deal with negative thoughts or emotions in a productive fashion, afraid to be independent in the world, and constantly feel like I can’t make something successful of myself.	1	0	0	0	1	0	0	0	0	0
I have no space. I am forced to be with him all the time everyday.	0	1	0	0	0	0	0	0	0	0
I can’t stop laughing and quoting songs or lines from movies…or saying obscene things like “my vertabrae feels like a carnivorous dairy product”. Yes, this obviously could be mania, because I’ve been having problems with that for the past couple months, but I’m also hearing and seeing things, too. I keep hearing people talking bad about me, usually my friends’ or family’s voices, saying things like “you’re worthless, stupid, pathetic, ugly, blah blah blah”. A lot of the time I hear it when I’m alone and no one is there, which scares me.	0	0	0	1	0	0	0	1	0	0
Hello, thank you for reading this, People say overthinking is to think about a given issue way too much for me let’s say I had some trouble a week ago and now I have made a decision and that problem Is all solved and I know it however when I am free or happy I force myself to think about it and everything I just can’t stop it and I do that until I stop feeling happy.	0	0	0	0	0	1	0	0	0	0
I love my kids; I love to be around them. If I had my choice I would never leave their sides. I can’t, however, feel like I am a good parent for allowing them to live in the environment I have created.	0	0	0	0	0	0	0	0	1	0
I’m young,13. so i’m not sure if this is just me being dumb, but I am really uncomfortable and feel really anxious around my step father.	0	0	1	0	0	0	0	0	1	0
I’ve been feeling a lot but not enough at the same time. I go through a lot of emotions but I can’t recognize them, and a lot of what I do feels disconnected and bland. I don’t enjoy what I used to, and even when I think I’m enjoying something, I don’t feel strongly enough about it.	0	0	0	0	0	1	0	0	0	1
I don’t know why, but I enjoy feeling in control of others more than I should.	0	0	0	0	0	0	1	0	0	0
I sometimes just worry about being pitied or thought about in any sense, as I stick out as waiting, and sometimes I worry that my dad has gotten into an accident or something and I get really anxious	1	0	0	0	1	0	0	0	0	0
My mum and dad portrayed the best family for me, never argued, always treated us right and we were happy. Until my mum and dad split up, I don’t know all the details, I was 7 at the time.	0	0	0	0	0	1	0	0	0	0
I want to be sick, and I know that’s horrible, but I can’t help it.	0	0	0	0	0	0	1	0	0	0
I know this isn’t normal behaviour for any normal, functioning person but this is a last resort I suppose to really see if there is anything I can do before its too late.	0	0	0	0	0	0	1	0	0	0
He has a younger sister who is very attention seeking and comes and lives with us for a month every year.	0	0	1	0	0	0	0	0	0	0
I have gained back all the weight that I had lost during Interferon Therapy. I feel alone in my life. I don’t know what to do with myself. I still work but that is all there is. My wife and I get along but there is no emotional closeness between us. She goes out on the weekends with her girlfriends and I stay home. I have no close friends, I am over weight and lack confidence in myself. Nothing excites me, Nothing to look forward to.	0	1	0	0	0	0	0	0	0	1
We are only now realizing that many of our trials in life have been a result of her abandonment, lies, narcissism, and reluctance to acknowledge her hypochondria (which nearly frightened us to death as kids)or seek therapy for her own survivor’s guilt from when her own mother was killed by a drunk driver.	0	0	1	0	0	0	0	0	0	0
I feared that I’d be stuck with this forever, and thus my symptoms just kept getting worse as a result.	1	0	0	0	1	0	0	0	0	0
I know you’re gonna look at this and make assumptions because I’m a 16 year old girl and I self harm.	0	0	0	1	0	0	0	0	0	0
have always been controlled by my parents and they feel like their own opinion is the only and right one.	0	1	0	1	0	0	0	0	0	0
My GF thinks that if I reply to her that I will end up back together with her.	0	0	0	1	0	0	0	0	0	0
I haven’t told my parents about this because I don’t think that they would appreciate having a child who has mental issues and I don’t want to deal with the drama that will undoubtedly ensue.	0	0	0	1	0	0	0	0	0	0
I don’t see him anymore, and I still feel guilty. I feel as though I could have stayed there longer, could have been less prideful and tried harder.	0	0	0	0	0	0	0	0	1	0
I assume people want me dead when they give me criticism.  I was bullied as a child and in my teenage years and that is giving me a lot of problems.	0	1	0	1	0	0	0	0	0	0
Hello, I am 22 years old, I suffer from bad anxiety and I’ve been terrified of developing schizophrenia all of my life, I went through a period of my life a few years ago where I had awful anxiety, and I would hear what sounded like police sirens inside my head from time to time, eventually when my anxiety lessened, the noise went away.	0	0	0	0	0	0	0	1	0	1
I have been suffering from bulimia for four months now. I realize the health risks and I know I have a problem. I have been trying to stop for a month now with no success. Before this problem I was healthy and now I fear that all my hard work I have completed over the years to be a healthy person are going down the drain.I know that I have some self esteem issues and I will continue to work on that, but do you have any advice or tricks to stop these behaviors that have seemed to become habitual and uncontrollable.I have always dealt with my problems in the past and I would like to give this a shot.	0	0	0	0	0	0	1	0	1	0
I did not tell them because I was just seeing him and not asking them to engage in any form of relationship because I knew they would not want to.	0	0	0	0	1	0	0	0	0	0
I have a terrible fear of going insane. I feel as though im slipping into madness everyday. Then my own voice when i was very concentrated on thinking about it while walking at work poped in my head almost like instant words said “can you even ride good”. This scared me and cause alot of anxiety and still does when i think about it. I Knew it was my innervoice but i felt like i lost control and my mind blurted out without me doing it. Ive never had a person that wasn’t there speaking to me, or hear whispers. Just that i feel like i get so zoned out in something else that i mistake my subconscious thinking into hearing voice. (My own voice not someone elses. I dont feel like thoughts are being placed in my head or supernatural stuff). This has only happened once or twice when im really obsessing over something.	1	0	0	0	0	0	0	1	0	0
i even stop studying because I still believe that none exist machine will change my whole life. 	0	1	0	0	0	0	0	0	0	0
I see others around me, especially now, who work hard, but don’t have to work nearly as hard as I do to achieve better successes. It’s frustrating because I feel like such an idiot compared to my peers. I am such a SLOW learner. It takes me a ridiculous number of repetitions to get something. 	1	0	1	0	0	0	0	0	0	0
I think that I had so severly developed feelings for him, almost on an unconscious level, that I couldn’t bear to believe that he was gay.	0	0	0	0	0	0	0	1	0	0
I used to have a pretty high sex drive, but in the past year it plummeted completely.	0	0	0	0	0	1	0	0	0	0
I feel like my mind is not able to process anymore and its going to explode (no headache, but heavyness). I feel very heavy inside. When it’s not happening, i feel nothing, everything normal. But when it starts it feels like the processing power of my brain is limited and the input coming is too much, you will say difficulty in reading or writing but NO, that not it…everything is normal. I am not able to explain it well. My head will start to feel heavy and things become too difficult.	1	0	0	0	0	0	0	0	0	0
I can’t figure out what my problem is and I can’t help but feel like I’m exaggerating the depth of it.	0	0	0	0	0	0	0	0	1	0
Within the past few months, I’ve gradually found it much harder to leave my house. It is affecting me to the point where I have to take days off of school because I get physically ill (nauseous) from being around so many people for such a long time.  I’m terribly afraid of public speaking, working in groups, or being around people in general, and a lot of that is because I’m afraid of what they will think of me.	0	0	0	1	0	0	0	1	0	0
I have an IQ of 150 and I heard that high IQ individuals usually stay up late. 	1	0	0	0	0	0	0	0	0	0
But regularly I feel depressed, I comfort eat, I feel that I am being a terrible father, I feel that I am not supporting my family correctly and feel extremely guilty for having these feelings.	1	0	0	0	0	0	0	0	1	0
She did hit me with a rolling pin or her hands and I used to be so scared to walk past her when she was in a bad mood cause I was afraid she’d hit me if I was in her reach.  I stay locked in my room because I know if I come out and have a conversation it would turn to the topic of my weight and end in a fight.	0	0	0	1	1	0	0	0	0	0
I don’t know what to do because if I call the police he’ll get arrested and his future will be destroyed.	0	0	0	0	1	0	0	0	0	0
Am I making a scapegoat of their therapist? It just feels like she behaved recklessly and at the expense of my father.	0	0	0	0	0	0	0	0	1	0
But for as long as i can remember i have this constant fear of someone being in my house and them going to kill me. I constantly check closets and around corners. The fear never goes away and im always on edge that some random person is in my house and i could die	0	0	0	0	1	0	0	0	0	0
Just about anything can anger me now. Whether it is me stubbing my toe, my mom coughing or the neighbors making the tiniest bit of sound when taking out the trash	0	0	0	0	0	0	0	1	0	0
I am worried about my sexual fantasies, and worried that if I start stressing about them too much it might just trigger another psychotic episode, so even though this is not a pleasant subject I really need to talk about it with someone, but since I don’t feel comfortable talking about this with anyone, I figured I could write about it here.	0	0	0	0	1	0	0	0	0	0
No one believes me when i try to explain it to them.	0	1	0	1	0	0	0	0	0	0
I’ve never been the type to express how I feel in a sensitive way. I recently told her I didn’t wanna be with her and I felt it to be true up until she left and it’s been two weeks and she has already moved on and found a lover.	0	0	0	0	0	1	0	0	0	0
I’ll run through this order multiple times, typically until I get to wherever I’m going or encounter other people because I’m worried they will judge me for speaking to myself.   I’m always worried that I’m going to forget something on that list and that something bad will happen because I don’t complete that particular thing. 	0	0	0	1	1	0	0	0	0	0
I immediately think of the worst case scenario…It can get from “Oh they are just late”; to “What if they got in bad a car accident?” or “If I call them now they might get distracted while driving and it will be my fault, maybe they are in trouble.”	0	0	0	0	0	0	0	1	0	0
I’m now 24 and nothing I’ve to do with my life. When I get up –think to do take a step for my career or anything, I feel fear–; the fear of nothing I don’t know where this fear in came from and why I feared a lot Every time…my all day went like this.	1	0	0	0	0	0	0	0	0	1
What makes it worse is I used to be able to do this thing where I could tell what people were thinking, but now I can’t do it. Instead when I look at people I get this horrible feeling that they’re thinking the worst of me.	0	0	0	1	0	0	0	0	0	0
The same goes for my life – I just can’t seem to get anything started: Job applications, writing routines, relationships with the opposite sex, you name it.	0	1	0	0	0	0	0	0	1	0
My family hate him but they didn’t met him at all, they hate his parents so they don’t agree on this relationship and they talk about him in a very bad way and that hurts me so much. In addition, he is a short guy so they make fun of this every time.	0	0	0	0	0	0	0	1	0	0
Everyday I feel my life is being wasted.	0	0	0	0	0	0	0	1	0	1
I have had doubts about whether or not she really cares about me for few years.	0	0	0	1	0	0	0	0	0	0
I’ve been looking and i can’t seem to find a question like this, but i don’t know why i consider myself as “unattractive.” I’m a 15 y/o boy in high school and I always feel like i look so hideous, but people keep trying to tell me that I’m not.	0	0	1	0	0	0	0	0	0	0
I feel like I am lying and hiding.	0	0	0	0	0	0	0	0	1	0
I still see his face yelling those things to me till this day.	0	0	0	0	0	0	0	0	0	1
The urges range from wanting to hurt people and animals, to wanting to convince everyone that they are wrong about everything and that nothing they do is worth their time. Now i k,ow this might seem harmless but im 20 now, and slowly but surley the urges have gotten worse. I usually have 1 episode per year and im concered. Last year i actively went searching for an animal to kill and blugeoned a opposum to death with a pipe.	1	0	0	0	0	0	0	0	0	0
So we have spent quite a lot of time together and he can’t seem to be away from me for very long.	0	0	0	1	0	0	0	0	0	0
Any kind of sound irritates me when im in this mood.   I either believe people too much or don’t believe them at all.  I feel very guilty. 	0	0	0	0	0	1	0	1	0	0
I am so scared of some specific people that I cannot see or even hear theyr voices. I completely panic.	0	0	0	0	0	0	0	1	0	0
I’m very bold in my expression I am calm but usually I will be insulting and ask them why they did it. I’m usually quite the ass and wish them the worst luck in life. Simply because I believe that everyone should show some remorse for being rotten.	0	0	0	0	0	1	0	0	0	0
But I became so scared of having panic attacks I have shut myself in my home and can’t go anywhere.	0	0	0	0	1	0	0	0	0	0
He’s very passive aggressive. He’s creepy.	0	0	1	0	0	0	0	0	0	0
Maybe because of her, I’ve always being skeptical about marriage, thinking if all men will cheat–there will be no point of being married.	0	1	0	0	1	0	0	0	0	0
For example, I didn’t really care where I ended up going to college, and I should.	0	0	0	0	0	0	1	0	0	0
I’ve been losing emotions to everything.	0	1	0	0	0	0	0	0	0	0
I would love to know what y’all think about this because I don’t know what to think and I don’t want any of my friends to think I’m a slut so I’m not going to ask them.	0	0	1	0	0	0	0	0	0	0
Because of my desperate behaviors, I’m worried that she has taken this opportunity to control me. Can we recover from my PTSD episode that ruined our relationship, or are we just delusional.	0	0	0	0	0	0	0	0	1	0
She might need therapy but I don’t think shed even listen to this suggestion.  How can we help her, giving her space but we don’t want her isolated ( she doesn’t have relationships outside the family), confronting her will push her farther away, talking to her won’t work she will just refuse to listen and we can’t keep ignoring it	0	0	0	1	1	0	0	0	0	0
No one he loves, but he’s afraid that if he lets out his emotions the thing will take over and he will snap one day for a short time and do something irreversible.	0	0	0	0	1	0	0	0	0	0
That led to me questioning my existence and I feel totally disconnected from the person I used to be.	0	0	0	0	0	0	0	1	0	0
I’m also currently dealing with the possibility of being pregnant with his second child witch I honestly don’t think I can have since I had a c-section and I’m scared I won’t be strong enough mentally to go through another pregnancy since this last experience was so tough.	1	0	0	0	1	0	0	0	0	0
However, being bullied and told you’re a pedophile carries such a heavy social stigma that has taken longer to recover from. 	0	0	1	0	0	0	0	0	0	0
It’s like an obsession, and I think that’s it’s because I’ve always had a hard time classifying my emotions, so I try to classify my thoughts instead.	0	0	0	0	0	0	0	0	0	1
When I was in elementary school I was extremely aggressive and prone to tantrums far past the age where that behavior is normal.  They’re almost always triggered by other people, especially if I’m cornered or they stand to close to me.	0	0	0	0	0	0	1	0	1	0
Sometimes I think she exaggerates health issues to be the center of attention.   I know in the mind my mom will never really approve of me or respect me or be there for me, but my heart wont accept it.	0	0	0	1	1	0	0	0	0	0
Due to this I keep questioning whether or not I feel anything at all or why I just can’t experience true, full emotions.	0	0	0	0	0	1	0	0	0	0
We’ve lived together for around 4yrs, known him around 19yrs, and after 2yrs of living w/him, he has seemed slowly to lose interest in me.  My heart hurts, I cry way too much for my taste, and I am losing confidence in me. 	0	0	0	1	0	0	0	0	1	0
The idea of him talking to other girls bothers me, a lot. I’ve behaved very “crazy” like with him. I feel impulsive, out of control. I imagine all of these threats, and even if they are real, my behavior is out of control. I’m not asking this question so I could make my relationship better, I am asking because I am really concerned, and my behavior is affecting those around me.	1	0	0	1	0	0	0	0	0	0
For a very, very long time – about 4 years now – I’ve been certain I have a personality disorder.	0	1	0	0	0	0	0	0	0	0
I am not sure how I can stop the constant daydreaming but I am scared it will turn into something worse since I have been doing this for over a decade.	1	0	0	0	1	0	0	0	0	0
For the longest time, I’ve really started to take pride in things that most people would feel guilty for.	0	0	0	0	0	0	1	0	0	0
But this year I think somehow things have gone worse… I don’t find any joy in things that used to make me feel happy, I’ve been constantly day-dreaming and distancing myself from reality a lot, my self-esteem is on the ground…	0	0	0	0	0	0	0	1	0	1
I am scared if I tell him about it, he will think I am crazy. About 4 months ago I broke down crying in bed and couldn’t speak a word, besides “Ifv.. cnt…….. spk”. He just thought I was being silly. 	0	0	0	1	0	0	0	0	0	0
I only took notice of these disturbances when I began ruminating over things I had done in the past, and began convincing myself I was going to be arrested for these things.	0	0	0	0	0	0	0	1	0	0
So basically, it has to be far away from real life and very hidden for me to find pleasure in it and to escape the shame. I do also have completely normal fantasies and nowadays have to force myself to think about this fantasy in order to orgasm, but it doesn’t naturally come into my mind and, until properly aroused, I still find it genuinely disgusting.	1	0	1	0	0	0	0	0	0	0
I always seem to feel guilty, but I have no clue why.	0	0	0	0	0	0	0	0	1	0
My boyfriend has no trust for me due to past relationships.	0	1	0	0	0	0	0	0	0	0
I’m 19 years old, and I have a great fear of developing schizophrenia.	1	0	0	0	0	0	0	0	0	0
but, i don’t think i’m pregnant but i’m scared i am because of the feeling and it’s giving me major anxiety.	0	0	0	0	0	0	0	1	0	1
I felt guilty because I felt happiness when somebody died in a movie I was watching.	0	0	0	0	0	0	0	0	1	0
I believe that her home life worsens her condition.  She has so much potential. She is so intelligent- possibly the most intelligent person I know.	0	0	1	1	0	0	0	0	0	0
He doesn’t seem to trust others even me or my brother. He seems suspicious of others all the time.	0	0	0	1	0	0	0	0	0	0
I know the stuff the stalker said hurt him because he thought it was hurting me.	0	0	0	1	0	0	0	0	0	0
I am devastated, because I love him and because I feel guilty that I’m the one who caused the whole problem.	0	0	0	0	0	0	0	0	1	0
I wake up, I’m fine, someone does literally anything that I don’t agree with or approve of then I get angry as hell.	0	0	0	0	0	1	0	1	0	0
I feel like these experiences for David have traumatized him where he is always bringing himself down for every little thing he does. I feel like anything I say will make him feel bad about himself for the next few months. 	0	1	0	1	0	0	0	0	0	0
My junior year of high school I was depressed (sad, apathetic, irritable, indecisive, guilty, empty, having nausea and headaches)on and off, but in addition to the general feelings of “low mood” I’d have these brief episodes of extreme dysphoria– I was really agitated and felt desperate and hopeless and suicidal and empty and hollow.I’ve been hypervigilant ever since the panic attack, and when I went to college the hypochondria came back and stayed for about a month and a half.	0	0	1	0	0	0	0	0	0	0
Lately I’ve been feeling like nothing is going right in my life and I’m just too tired to deal with it.  For example, I’m working on a research project that I’m very stressed about but I didn’t tell my mom because she would get stressed and we’d end up yelling at each other. 	0	1	0	1	0	0	0	0	0	0
I’m just trying to figure out if It was the right thing to do. I need help learning if I am evil for what I did or not.  After all these years of brooding and holding in the secret I’ve become jaded and unknowing of what’s moral and immoral anymore. Can you help me determine if what I did was the right thing to do?	0	0	0	0	0	1	1	0	0	0
My Dad and I usually get on quite well. 	0	0	0	0	0	0	0	0	0	1
But that was 2 weeks ago and he has not said anything about it which gives me the impression he doesnt want to come	0	0	0	1	0	0	0	0	0	0
And they are always all over my sister in laws belly, never once mine. They have literally cried over feeling her belly, never even touched mine once. No one ever asks how my baby is doing.	0	0	0	0	0	0	0	0	0	1
Don’t know is this is the right place to ask but I’ve had a bad cough sporadically throughout the years. It only occurs when I’m having stressful or anxious thoughts. Mainly whenever I’m anxious is when it occurs. I have generally been someone who has had a lot of anxiety and since the last few weeks I’ve had some difficult personal situations to go through, I have had an increase of stress and anxiety.	0	0	0	0	0	0	0	1	0	0
He just doesn’t want to do anything and gets in fits of rage and depression.	0	1	0	0	0	0	0	0	0	0
I can control myself now but I don’t think I will be able to for ever.	0	0	0	0	1	0	0	0	0	0
I’m concerned that he isn’t being totally honest with new Dr. & isn’t getting the help he needs since he is still being paranoid over his phone and every car he sees parked.	0	0	0	1	0	0	0	0	0	0
I’ve gone to them many times and told them they are being too controlling and I even broke down during one of our “talks” and told them I’ve been depressed and self harming a little but they haven’t seemed to care. All they’ve cared about is that I’m nowhere near that “alternative lifestyle.” 	0	0	0	1	0	0	0	0	0	0
There have been times where I believed I had some sort of ability, fantasized about killing people and willingly ‘chose’ insanity (which is insane).  A lot of these insecurities are gone now but my habits have gone too far, and it’s driving me crazy. I don’t see an end to it, and it’s messing with my ordinary thoughts and the way I think them.	0	0	1	0	0	0	0	1	0	0
I used to think its normal but now in not so sure.	0	0	1	0	0	0	0	0	0	0
We talked for a couple weeks until all of a sudden he would leave me on read. It broke my heart.	0	0	0	0	0	0	0	1	0	0
In short, I feel unlovable, I feel as if this world doesn’t want me and subsequently has decided to leave me behind.	0	1	1	0	0	0	0	0	0	0
These thoughts give me horrible anxiety but I’ve never gotten actual mental health.	0	0	0	0	0	0	0	1	0	0
I feel like in our relationship he lacks a lot of respect for me. When the children are not present he will cuss me out when upset, tell me to leave or think of the meanest thing he can say to hurt me.	0	0	0	1	0	0	0	0	0	0
They seem not to love and support me.	0	0	0	1	0	0	0	0	0	0
I feel attached to the girl but if I see another girl, I like I can’t keep myself from asking her number, messaging her etc	1	0	0	0	0	0	0	0	0	0
He broke it off once with me because we had been fighting a lot, mainly because I created arguments because I didn’t feel like he was in the relationship like he was supposed to be.	0	0	0	0	0	0	1	0	0	0
There are movements that people do that make me feel very angry and horrible.	0	0	0	0	0	0	0	0	1	0
I never thought much of it because I just thought I was a normal teenage girl who liked to party a little too much, didn’t really know who I was, and was sad & insecure sometimes.	0	0	0	0	0	1	0	0	0	0
I really can’t stop thinking about ending my life. My whole family hates me, my mother says I’m a disappointment, my dad isn’t in my life anymore, and my sister she bates me so much, my brother is in the navy but he acts like be cares about me when really doesn’t I can tell.	0	0	0	0	0	1	0	0	0	1
I feel I am far too old to be grappling with this at this point in my life.	0	0	0	0	0	0	1	0	0	0
everything was perfect and I trusted him whole-heartedly. Up until recently I’ve been very suspicious and my trust just keeps going down. I started to lose trust when finding a text message in his phone from someone calling him “babe” on Valentines Day. He said it was nothing like that, and I asked to see the rest of the messages from that person but he said no because he thought that would change the dynamics of our relationship and that I am supposed to just trust him, so I let it go. Ever since that occasion it’s been so hard for me to trust him like I did in the beginning. But I almost feel like I’m convincing myself because I just have this feeling inside. Should I end this relationship before I get hurt or wait it out and see if it can really become as good as I thought it could?	1	0	0	0	0	0	0	0	0	1
It caused me to hate my parents, and instead of being sorry for anything, it always made me more hateful and revenge-seeking.	0	0	0	0	0	0	0	1	0	0
i got a social phobia even though people at my school are trying to befriends with me but i seem to consistency pushing them away.	0	0	0	1	0	0	0	0	0	0
As I finished fabricating my future argument, all this realization popped into my head and this is the only time I’m being honest about myself so here I go.	0	1	0	0	0	0	0	0	0	0
Also some people cause me soo much anxiety I would have to selfharm.	1	0	0	0	0	0	1	0	0	0
About a year ago I re-entered into a serious relationship with an ex-boyfriend. He is essentially my only ‘real’ ex. We were together through both of our college careers and were only apart for one year before we got back together.In all the time we’ve been together neither of us has ever cheated on the other, but for some reason I find myself constantly paranoid that he will.	1	0	0	0	0	0	0	1	0	0
I’m in my 3rd trimester and my mom seems to be a devil!	0	0	1	0	0	0	0	1	0	0
I just want to know what is wrong with me, and if there is anything I can do to stop it.	0	0	0	0	0	0	0	0	1	0
The problem is that now that I never play it anymore I feel a very strong need to play it and since no other game can replace it I feel unhappy and unfulfilled.	0	0	0	0	0	0	0	1	0	0
I couldn’t help then and now to feel how taboo this is and that I am wrong in doing it…	0	0	1	0	0	0	0	0	0	0
The thing is I have very little sexual drive, except when I’m on my period, have no inspiration or creativity(I used to be very artistic), and almost every day, no matter what part of my cycle I’m in, I have at least one angry melt down where something went wrong(like trying to flip an egg and it doesn’t flip right and the yolk breaks) and sometimes it happens multiple times a day. I actually avoid cooking eggs now because I suck at flipping them. I still have happy moments through-out the day. My days are just very up and down. I feel like I have no passion left except for anger and random ideas that I’ll never actually get around to or finish. I do notice the day before my period I have an ultra-meltdown that keeps getting worse. This last time I beat up my bed and tore everything out of my closet, scattering around the room. You know, I think I actually felt better when I was smoking and drinking coffee because now I’m completely sober, I’m fully aware of what’s going on in the world and I’m mad at the whole world. I feel the pain of the whole world and the Earth and I’d rather just hide in a cave with a bunch of pillows and blankets.	0	0	0	0	0	0	0	1	0	1
I was very young and dumb and have done a lot sexual experiences with about 25 -30 partners.	0	0	1	0	0	0	0	0	0	0
And I’m disgusted by this because I want to finish stuff, but then I don’t.	0	0	0	0	0	0	0	0	1	0
When it doesn’t happen the way I imagined, I’ll become depressed and feel generally hopeless, useless. 	0	0	0	0	0	0	0	0	0	1
Should I be held to the standard of faith persevering through childhood regardless of my situational experiences that may have influenced me/made me sour? Probably.	0	0	0	0	0	0	1	0	0	0
This is about small, non-essential issues, at least to me.	0	0	0	0	0	0	0	1	0	0
I just feel like I’ve never been happy.	0	1	0	0	0	0	0	0	0	0
I used to have bad temper problems (snapping out or having a mental breakdown in a split-second) which does not happen as often anymore. I still self cut when in the state of depression.	0	0	0	0	0	0	0	0	0	1
But as the years go by I’ve noticed that the same people I’ve helped out seem to either leave me in the dust or I get the feeling they weren’t actually appreciative of me helping them out.	0	0	0	1	0	0	0	0	0	0
He left the room clearly upset because i splashed water on his face.	0	0	0	1	0	0	0	0	0	0
