原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤
Recently, I have been imagining and having visions of people being killed. I have had multiple dreams where people have been killed, mostly stabbed, in all of which I have killed them. Murder has never appealed to me until quite recently and I find this very weird. I frequently have visions of random people being killed in some way and sometimes, if I’m stood in a large crowd and am feeling particularly anxious I see multiple people being murdered around me. It doesn’t scare me or disturb me, in fact it comforts me, strangely. My friends aren’t scared of me but I am scared of myself, especially since I sometimes have sudden urges to kill someone when they do something as small as call me a name. I often feel like I have no control over my actions and I do things without thinking. I am worried that I am going to do something bad at some point and I feel as if I have no control over what I might do. I would really appreciate some advice. Thank you.	0	0	0	0	1	0	0	1	0	0
My hallucinations started out as just whispers in my head and simple things like light touches on my body but now they’ve gotten worse. Instead of a whisper, I hear a loud voice talking outside me. Instead of a light touch from some disembodied hand, I feel someone’s entire body wrapped around mine. These two now appear together instead of separately like they did before, so it feels like there are real people surrounding me that I can’t see and can’t get away from. It’s getting really difficult to deal with and it isn’t easy for me to get help, especially medication, due to my family’s finances, so is there any way for me to deal with them in the moment? These weird invisible people are really overwhelming me and are making it so I can’t focus at all in class. How do I cope with them when they’re around, or better yet, get them to leave me alone?	1	0	0	0	0	0	0	0	0	0
I am worried that there may be something wrong with me or with my anger management skills. For the past few years, I have experienced very short but very intense bursts of anger which I suppress and don’t act on. They are mostly triggered by my abusive brother who lives in the same house as me because I am not married yet and unable to move out due to national policy. Whenever I see him doing something inappropriate (he masturbates with his room door open) or when he yells at me or when he makes a mess of the house, I get so angry that my body vibrates, I clench my fist so tightly that I cut my palms with my fingernails, and I grit my teeth. These bursts last for about 2-3 seconds then it will pass, and I will feel myself warming up a little and my heartbeat getting stronger. I get very violent thoughts during these episodes but I never act on them at all. I am aware that my brother is very abusive, to the point that even my parents cannot do anything about him because they are afraid of retaliation. So my strategy has always been to just avoid him as much as I can until I can finally get a place of my own and move out.	0	0	0	0	0	0	0	1	0	0
From Australia: My friend’s daughter is a nice person and I like her. We both have abandonment and reject issues stemming from absent mother. She is 31 years old married to her childhood sweetheart and has 2 little boys. But she is controlling and manipulating her dad. This behavior has been going on for a long time and has gotten worse since having the children.	0	0	0	0	0	0	0	0	0	0
I’ve told my mom that I have felt depressed since the 3rd grade. I used to fake sick just so I could stay in bed all day and I’m sad to say that I still do it even today. I’m in my second year of college, so I can’t really afford to pay for my own help. Anytime I mention it to my mother, I start to cry and all she says is “I know its hard but you’ll pull through.” I constantly have thoughts of suicide and have a history with self harm. My mom has no job as of the moment and my parents are divorced. My family has a history with depression, anxiety, and even bipolar disorder, yet my mom still doesn’t seem to want to believe that I could be depressed or have suicidal thoughts. I don’t know what to do and I feel trapped.	0	0	0	1	0	0	0	0	0	0
 From the U.S.: I have been plagued all my life with a lack of memory for practically my whole past. I have a handful of memories for my entire childhood; none for junior high school; very little for high school and, pretty much as soon as an event in my life is over, I have just a little bit of memory of what I experienced. But the fact of my childhood and early teenage years basically being erased in my memory banks, is the hardest to live with.	0	1	0	0	0	0	0	0	0	0
I have been unhappily married for 11 years. I basically married the wrong person. We have 2 boys. I thought my husband represented all I wanted from life. My sex life consisted of all give and no take before. I had no intimacy with my husband, he was gone all week and only home on the weekends only to be miserable and grouchy and very non-intimate, but expected sex every night he was home and blatantly told me at the beginning of our relationship that sex was a very important part of a marriage.	0	0	0	0	0	0	0	0	0	0
From the U.S.: I get stuck for hours daydreaming or mentally processing unimportant thoughts. It feels like the world through my perspective is more or less a screensaver for my mind. I typically don’t notice when my fingers or arms get cold or when blisters start to form on my feet. I walk from place to place during a normal day staring at the floor, thinking of untold numbers of inane thoughts or ideas.	0	0	0	0	0	0	0	0	0	0
What sort of mental disorder is this? I’ve had an eating disorder since summer 08. I lived off vegetables and fruits and did an excessive 3-4 hrs of exercise per day. My parents kept nagging at me to eat right but I just ignored them. I lost quite a few kilos and felt good about my appearance but it felt so tough to keep up all that exercise. I found myself really tired all the time and always in need of sleep. However, when night time rolled around, instead of going to bed at the right time I would stay up watching TV. This sleeping pattern began quite a while back in high school as I was always working late to complete my assignments. So I was sleeping late and waking up early for my morning exercise. Each day I probably only managed to get 5 hrs of sleep but that had been the norm for me since I was 14.	0	0	0	0	0	0	0	0	0	0
From the U.S.: What is your opinion on the reason behind a reoccurring nightmare such as this? I am in my home and demons come, take me hostage, burn my house down (which turns into this tall cylinder like building where each floor is a circle and you can look over the railing and see all the floors burning. They kill my family and friends in front of me, but I never die. I haven’t had this dream in awhile but have a it at least 3 times in the last 10 years. Its always exactly the same and always terrifying and I can’t wake myself up from it until the very end. I have many vivid and weird dreams.	0	0	0	0	0	0	0	0	0	0
I spent a good portion of my life depressed, and was somewhat suicidal. I would have killed myself but I didn’t want to cause the people who cared about me pain. I finally decided to close a portion of myself because I felt I could not beat it and if I didn’t close off my emotions, I would have killed myself. Fast forward about 6-7 years and I’m wondering if it’s time to try to reopen myself.	0	0	0	0	1	0	0	0	0	0
My sister and I have both have children of our own. My mom treats her grandkid on my sisters side better example: going to each birthday event Vs. My kids being now 7,2, and 4 and my mom only going to two birthdays which was for the oldest and none for the others, even when we lived 30 minutes away. My sister lives a hour away and their was never a excuse for her. My sisters nor my mom calls me it is just me who does the work. It has been like this for a long time. My sister plans something everyone attends, I plan something a event of any kind I get excuses why they cant. I express to my sister my feelings she says im starting to pick a fight. I invited her to Thanksgiving she said she doesnt want to take her kid from her grandparents and her boyfriend kids away from their family. This has been going on to long time bringing me down for a long time. And I keep jumping in the ring for more punches.	0	0	0	0	0	0	0	0	1	0
From a teen in Germany: I started to believe I have superpowers to cause deaths, which I strongly believe until now. It’s like I can cause while just being in my room something terrible to happen in other corners of the world (earthquakes, heart attacks, shootings) etc. Then I started to believe I can controle electronics across the globe and someone told me that I really turned off their lights in room, then I tried to test it on other people they said that I can’t turn their lights off, however that one person I still I’m confused if they were lying or not and I’m very convinced they are not and that I have superpowers and it causes me a distress knowing that I indeed caused terrible things using these powers. I also can’t go for a walk, I believe people are being hostile and everyone know who I am.	1	0	0	1	0	0	0	0	0	0
I have been picking at my skin since I was around 8. I’m 20 now and the bottoms of my feet are hard and calloused and I reguarly peel skin off them until they bleed, making it hard to walk. I struggle with depression and anxiety and I was wondering it this behavior is tied to those? I want to stop. But I don’t know how. Does this count as self harm? I have cut and burned before but I haven’t dont that since I was 18.	0	0	0	0	0	0	0	0	0	0
My mental health care provider dropped me as a patient. I called to get refills on my medication and was told that they could not refill my medication because I hadn’t been seen in some time. Therefore, I made an appointment for the following week and asked to have my medication refilled until the appointment. They told me that wasn’t possible. I went to the mental health office and asked to see if I could speak to my provider or manager. They refused to let me speak to anyone until my appointment. The manager finally took me in her office and explained they could not give me my refills. When she opened her office door to let me out, two security guards were standing there. They escorted me out of the facility and refused to let me go to the Emergency Room. They stood by my vehicle as I sobbed like a baby, and told me to vacate the premises or they would call the police. When I made it home, I received a phone call from the manager stating that they had canceled my upcoming appointment, and were dropping me as a patient. They sent me a certified letter as well. I asked why I was being dropped and they told me it was my behavior. I don’t understand how asking for refills on my medications accounts for “bad behavior” resulting in being dropped as a patient. I would like to know if there is anything I can do to hold this office accountable.	0	0	0	0	0	0	0	0	0	0
My son has been at basic training for almost two months and I’m having a hard time adjusting. I’m at the point where I don’t even want to go to bed or turn the lights off. He’s left before for brief periods, but now it’s obviously for good. I’m so proud of him but I can’t seem to adjust. I don’t do much other than work. If I’m not working, I just sit at home. I can go days without human contact. I was diagnosed with depression and social anxiety disorder back in 2002, so it’s an ongoing issue, but it’s worse now that I’m alone. I keep telling myself I don’t want to be here anymore. I have no emotional attachment to the place I’m currently living. I have the urge to move closer to where my son is, or where he’ll be based. As a parent, we know this day will come. I guess I didn’t really plan for it or think about how it might affect me. People tell me to move on with my life, But I honestly don’t want to. Whenever I picture my son, I picture him as a young child. I guess I can’t get over the past.	0	0	0	0	0	0	0	0	1	0
From the U.S.: Hi there! I appreciate this resource and the ability to seek some professional advise. I am needing relationship advise in regards to a guy that I have been dating (long distance relationship) for a year now and we are looking to get married. I find him to be a great guy and we complement each other well.	0	0	0	0	0	0	0	0	0	0
I’ve been suffering from some issues since I was little. I have always been scared when it’s dark. I hear noises in the house and outside, but I don’t see what’s making the noises. It makes me feel afraid to go to sleep and I usually end up being awake until the sun rises. If I do fall asleep, I almost always get awakened by nightmares. These nightmares often involve someone breaking in, violence, someone haunting me (usually children who went missing/were killed or something that was on TV), abandonment, or being trapped.	1	0	0	0	0	0	0	0	0	0
My mother, age 49 has been living with my grandparents for about a decade now in order to help tend to them. Also, because she and her soon to be ex-husband always had trouble living life as “adults” should and could never get and keep a place to live.	0	0	0	0	0	0	0	0	0	0
From a teen in the U.S.: Incase it effects answers at all, I’ve been officially diagnosed with depression, anxiety, ADD and Type one diabetes. The problem is that almost every second of everyday, I feel like if I tell the entire truth in any kind of situation something bad will happen, or I will be in trouble. I’ve never had any betrayals in my past that would leave an imprint on who I am, or ever felt unsafe telling the truth at home or at school. I’;m too ashamed to share this in the real world so I work very hard to keep track of my lies and keep them going so I’m never caught. It’s usually very small things, like in a story – time of day, exact setting, or who was there. I dont ever consciously do it with a goal in mind, and it doesn’t often change how someone would view or think of me. Rarely do they make my life easier, more often than not harder. I’m scared I’m going to ruin my life or relationships, and wanted any possible suggestions at improving myself or finding the root of this problem?	1	0	0	0	1	0	0	0	0	0
For as long as I can remember I have been backwards when it come to sleep. Since I was 8 yrs old I stay up until 3A-6A and then sleep during the day. When I was younger I was forced to go to school but during high school I was allowed to do whatever, so I worked in the evening and then stayed up at night.	0	0	1	0	0	0	0	0	0	0
From England: My boyfriend and I met at university, and since graduating we have lived with his retired parents. They are comfortable and are helping us find our feet. I work part time and make a small contribution, my boyfriend is given a small allowance until things pick up. We are very appreciative of their support and respectful in their home.	0	0	0	0	0	0	0	0	0	0
My ss is 17. I’ve been in his life since age 6. He has always lied and been spiteful. Since I met his mom, he was constantly getting in trouble at school and barely made it thru each year. Now he has school online and only goes in a couple days a week and he’s getting all F’s. His mom has always had a hard time calling him out but I haven’t. The lying has never stopped. He just got better at it. He learned how to lie with sincerity.	0	1	0	0	0	0	0	0	0	0
From a teen in the U.S.: Me and my mom has been fighting for a while now and we’e both tired of fighting with each. She is constantly saying I’m irresponsible and she makes me feel like I’m always doing something wrong. I try to tell her how I feel but she never listens to what I have to say. And I just recently found out that I may possibly have bulimia and I haven’t told her because she’s only going to “it’s all in your head, you don’t know what you’re talking about” so I always feels as though I can’t talk to her or tell her anything.	0	0	0	1	0	0	0	0	1	0
From Israel: Recently I noticed how many of the things I do are done to get appreciation from people around me. I daydream about putting a good status on Whatsapp so that some specific girls will see it and think “He is funny” (I avoid acting on this). I dream of saying smart or funny or sharp things just on the right time. I keep helping people on a big Facebook group of help, and wait for the people to thank me, or just know that others that see it know how smart I am and how funny and helpful. When I talk to people and they laugh, this is what makes me happy. It’s like all the things I do are done to be appreciated. It’s an addiction. Some of my life decisions were based on the will to be seen by people in a good way. My happiness depends on the approval of others!!! Even writing this question is for you to think how smart I am, and think of my poor situation. Can you give me self help ideas and book names to get out of this, and start discovering and doing what I WANT to do? Thank you very much.	1	0	0	0	0	0	0	0	0	0
My girlfriend and I grew into a relationship that is very valued. I found us important and I believe she does as well. We both realized we had past relationships, but she mentioned that she had one that was a friends with benefits relationship. His name came up a few times. I found that she used to work with this guy and they remained friends. Up until right about here, I was not thinking much of anything about it. When I mentioned something about a “named guy” having a past with her and they still being friends, she replied “yeah, and I STILL friends with him…” (maybe red flag?). Anyways as time went on, there were get togethers at first with out me…then I asked if I could come to one where he’d be there. I went, and I really just got an entirely bad vibe. Long drawn out hugs followed by “I miss yous…”. I tried my best to voice my discomfort with the situation, but she was very defensive and dismissive, saying I have nothing to worry about and that it was just sex…(more than a few times). Needless to say, it has not been resolved. I feel resentful now of the entire scenario and worse, it seems like this guy just keep “showing up” places where either we or just her and her friends go. I’m losing patients, I don’t want to control her or somehow erase her past. I would like her to understand that I am uncomfortable with the whole thing and it has taken a life of its own in my head now. I can always break up with her to avoid feeling this way, but I love her. I just don’t feel like she cares. The only reason I can think of her dismissing it is because she is ok with it, there is no reason I shouldn’t be. I’m not sure she realizes that being defensive and dismissive makes it seem like there is something going on, or that she is saving. I try to stay calm, but I get very upset about it sometimes. She says she loves me and wants me, but this all makes it seem contradictory.	0	0	0	1	0	0	1	0	0	0
I’ve been depressed since I was 9. I’m 13 now. I’ve always had real bad health problems. And my family has always treated me like a piece of crap. But recently it’s gotten worse. My grandma’s friend told my grandma a lie about me claiming I said ‘I’d cut off girls’ fingers if they came into my room! now this is a total lie. I would actually like it if a girl came into my room xD.	0	1	0	0	0	0	0	1	0	0
From the U.S.: I have been with my current boyfriend for about 2 years now. I had known him since freshman year and we always had a little crush on each other. However, I was on and off with an ex of mine for about two years. This ex of mine was very controlling and was very possessive of me and we would always break up but then get back together again. The longest we have stayed together was about a month.	0	0	0	0	0	0	0	0	0	0
From the U.S.: My mother died when I was 15 from breast cancer. Growing up, her and I never spoke or had conversations. I knew little about her. My father had been making sexual comments me since I was 12 – would encourage me to dress up in my mom’s clothes, take photos of me, and then take them to work and call me a whore. He also had this paranoid obsession that I was going to turn him in for molesting me at 12.	0	0	0	0	0	0	0	0	0	0
We’ve been dating for 8 month now. Both musicians. I’m a singer, he is multi instrumentalist, the great one. 16 years older. We’ve been friends for a year before and shared our lives and stories to each other. He opened up to me and told me about some casual intimate moments with other singers before he meet me and while he was trying to get my attention. He told me everything , but at that time I actually didn’t care too much as I didn’t thought we will be together. But now as we are together, obviously we play together as well, but sometimes he got offers from other singers to work with him. And some of those singers are the ones he had sex with before. I totally trust him and I know he loves me as much as a man can love a woman but I can’t stop being jealous, can’t stop imagine those scenes and it killing me. I understand that it’s all about the money firstly, it’s just a job , but for me personally it’s a torture, because I love him and I don’t want him to be around them. + those singers he had nothing with before, I’m also jealous as a girlfriend and as a singer even more. This situation is making me very unhappy. (From China)	0	1	0	0	0	0	0	1	0	0
I have been married for 15 years. I have grown very much but he has not. He will not deal with any issues between us. He is really immature. He never accepts responsibility for his part in any problem. (Everything is always my fault according to him.) We went to counseling two times but the same thing happened. He only argued with the counselor and she said she couldn’t talk to him.	0	1	1	0	0	0	0	0	0	0
I moved to my husband’s country where I haven’t been able to work and now I have started to hate him. 1 year and 3 months ago I moved to my husband’s country for his job. The place we live is beautiful and I speak the language fluently however due to visa delays I haven’t been allowed to work since moving here. Before moving here, he had always promised me a work permit would not be a problem at all. 1.5 years is a VERY long time to keep yourself busy doing volunteering, or getting to know the city, or exercising or doing all these things that people in my position are told to do, and believe me, I do all of these intensively. Bottom line however, those activities do not fulfill my inner ambitions in the long run. I had a very good paying job in my home country, and I simply can’t stand being financially dependent on him anymore. I had lots of friends and here I know absolutely no one so we are together 24/7 — we have run out of things to tell each other. I’m very outgoing, so I’m always trying to make new friends, but at my age it’s much more difficult to connect.. On top of it, he is excelling and experiencing huge success in his job, while I have become this wreck, a shadow of myself and have watched my self-esteem literally disappear. I feel I’ve been reduced to being a cook, cleaner and errand-runner and I feel completely dumb and impotent because I do not have self-validating experiences. I have realized how I’m trying to distance myself from him because I am just so angry at this situation he has put me in,I feel he deceived me. My patience has run out and I’ve started to have some very negative thoughts. He has started to ask me to try for a baby but I feel that with a child in a place with no family I will have even less opportunity of finding a job. Recently, I was referred here to my dream job at my dream company and had a successful interview, however then HR informed me they were taking me out the process due to my visa situation. I can’t explain the anger and fury I felt at that moment. What can I do to stop this downward negative spiral?	0	0	0	0	0	0	0	0	0	0
I just want to get this off my chest, and I truly don’t know if I’ll ever get the answer I want to hear. My entire life, I never felt I belonged in the world… I don’t see the value of any of the frivolous, uhg. My family doesn’t understand me and labels me before even trying to. God has always been a center in my family’s life, but never felt the faith thrust upon me. Every year of school was the same; I was the shy introvert with few friends that still, to this day, don’t know me that well. I constantly mask myself and only show people what they want to see (a trait developed from bullying and fear). Over time, I became addicted to removing myself from my skin in any way possible, I thank God that it hasn’t gotten bad enough to turn to anything harmful. I hate being — well — me, but this shell must still be maintained. For years I put the blame on everyone else and dug myself in a hole my first year of college. For a while I tried to change the way I thought, but never could change the negativity the oozed from from me. I am always told — and try to convince myself — that I am the change I wish to see in the world, but lost passion and can’t find my purpose. I just don’t know if I’ll ever fit in this world, and figure out what about me makes it so impossible!	0	0	0	0	1	0	0	0	0	0
I am in a new relationship(5 months). Yet I keep thinking about my ex. It’s been almost 3 years since i broke up with my ex of two years he was my high school sweetheart. We broke up because when i went away to college, he became a little controlling. That caused me to subconsciously move away from him and i started to focus on other men & in the end i cheated. We had a very bad break up and even though i ended things It left me depressed where from time to time i would suddenly burst into tears. Or not shower for a week and just lay in bed. I felt he deserved to be with someone better than me. He never knew that I had cheated on him and i confessed to him just recently, about 5 months ago. I asked him if he thought we would ever get back together. And he said that he didn’t think we could rekindle the relationship, which is why I tend to leave him alone. I’ve been in other relationships after him. And We communicate from Time to time to say happy birthday etc. But I do still think about him even in my current relationship. And the thing is i do not want to. I do not know why i do. My current boyfriend treats me so well and is not in the best financial situation but it’s not about the things he ca n’t do but what he’s willing to do with what he has he does have major trust issues which are plaguing this relationship and he knows i cheated on a previous ex. But When I’m with my current boyfriend I forget about my ex. but recently when we are apart i think of him. Mostly i burst into tears because i hate what i did to my ex(by cheating) and i wish i never did. And then i think of ways to get back together with him. All while being in my current relationship.	0	0	0	0	0	0	0	0	0	0
Ok i’m kind of have a feeling of being out of control. My ex and I broke up a month ago b/c he was a cheater and I found out many instances where he wasn’t faithful to me in our relationship-we were together for a year off and on (he flew out to visit ex g/f in cali and told me he was going mtn biking, emailed/chatted with Transexuals online, emailed girls on myspace, craigslist, dating websites etc). I’m 26 he is 27.	0	0	1	0	0	0	0	0	0	0
Please help. I am desperate to find the answers. I have been married for 8 years, together for 13yrs. We have 3 boys, 7,5,2 years old. I love my wife, but have never found the soulmate connection with her. As of last year, I met again my high school girlfriend whom I’ve thought of since parting at graduation in 1988. I knew something was special with us, but being young, didn’t really know what to do about it. Since she has come back into my life, I have been seeing her every once in a while, and emailing each other every day for over the past year. Both of us know that without a doubt we are truly meant for each other and we have found our true soulmate in life. I can’t do anything without thinking of her. I sometimes cry myself to sleep because I can’t be with her full time.	0	0	0	0	0	0	0	0	0	0
My boyfriend of three years and I have had a rocky relationship. We enjoyed the usual bliss when we first got together, however after talk of serious commitment came up and we moved out together last year, I saw an ugly side of him rear up! He mentally and physically abused me, and I felt trap with him because of our lease and my continued feelings of conflicted affection and love for him. Finally, after he told me that he wanted to break up last October, despite still living together, I began to mentally distance myself from him to avoid being hurt furthermore.	0	0	0	0	0	0	0	0	0	0
I feel I’ll never be in a relationship. I’m 23 and never have. There’s nothing wrong with me from the outside looking, in fact, I always have admirers and guys who ask me out. I’m funny, nice and quite good looking. However, I have a super hard time developing feelings for guys, and the few ones I really fall for never ever like me back, which makes me feel like a failure. I’ve been on many dates with great guys who were serious and were looking for a relationship, and in the beginning when a handsome guy gives me attention I feel thrilled about it and even fantasize about us getting together, but as soon as he actually tells me he likes me or starts showing physical affection, the world turns upside down, and no matter how attracted I was to him, I start feeling sick, and feel like I’m in a parallel universe because a good guy liking me is not supposed to happen in real life, just in my fantasies. It’s like a thousand voices in my head start screaming at me how I don’t deserve it and how life is playing me an evil trick and if I fall for it, something horribly painful will happen and I will make a fool out of myself. I don’t even know how to word or interpret these feelings, but they take over me completely and I get confused, sad and repellant towards the guy. It always ends up with me running away, not looking back. I’m always the one to break things up, no guy has ever really rejected me, and yet being rejected scares me so much my subconscious seems to drive me to “leave before I get left” as Taylor Swift puts it… So basically, when it’s clear that a guy likes me back, I lose my feelings for him and get super uncomfortable instead. When I date more “douchy” kind of guys, I feel safe, like things are the way they should, but then I also get annoyed by their behavior and keep thinking that I deserve someone better. I’m so sad, lonely and confused, and I feel like something is wrong with me and I should be ashamed that I can’t find a boyfriend. I’m also a super jealous person, I’m jealous of my friends who are in relationships, I feel like I can never have that, despite all the guys who want it with me. (From Europe)	0	0	0	0	0	0	1	0	0	0
When I was around 7 I used to break down crying because I felt guilty about doing something “bad”. At around 13 or 14 when I started developing sexual urges. I was semi religious/god fearing (although my family was not). I used to punch my arms, legs and head till I was bruised after masturbation. I was trying to train myself to stop. At around 15 I started developing symptoms of depression which worsened and became suicidal thoughts at around 16. At age 17 I planed a date and a method for my suicide but did not act or attempt it.	0	0	0	0	0	0	0	0	0	0
From a teen in the U.S.: I’ll keep it brief. I’m 14 and a girl and I’ve recently started having really scary thoughts about being a pedophile. I really don’t think I am at all, but I keep having thoughts that convince me that I am, and then I convince myself that I’m not, and then the cycle repeats. I’ve mentioned this to my mom and she told me that she would support me no matter what, but that I am NOT a pedophile. That comforted me. I just want to stop the cycle of thinking about me being a pedophile and it ruining my life because I feel like it’s making me more and more anxious. Just to be clear, I am like 90% sure that I’m not, but I need help. I want to make sure that I’m not a pedophile and I want to stop thinking about it!	0	0	0	0	0	0	0	1	0	0
I’ve been obsessed with psychopaths, sociopaths and serial killers for as long as I can remember. I started thinking “what would it be like to kill someone?”and I realize… I wouldn’t care if I hurt someone. In fact… I want to. Just watching that kind of power over someone’s life come from me, especially if it were an enemy. It wouldn’t affect me. When I was younger, I used to torture animals. Grab them by their tails and drag them down the hallway. My sister ended up calling me an “animal abuser” My sister is now afraid of me. I’ve hurt myself rather than hurting someone else because I just recently got in trouble for almost assaulting someone with a pair of scissors and I realized… I do not want to deal with that again. I am not here to seek help, I am here to seek answers.	0	0	0	0	0	0	0	0	0	0
My mom has been cheating on my dad for many years, and I have also known for many years. Let me start with a short summary of my parents’ relationship with each other. It’s terrible. My mom has directly told me that my dad doesn’t help her emotionally or physically. She even told me that if it wasn’t for me and my other siblings, they would’ve gotten a divorce such a long time ago. Since I was around 10 years old I noticed that my mom is on the phone with the same person A LOT. I know it’s the same person because the same number comes on the screen every time she gets a call (she doesn’t have a contact for him.) When I was 10 years old I asked her if she was cheating and she lied straight to my face. She told me that she wasn’t cheating and that it was just a friend. I forgot about it for another year and started thinking about it again when I was 11. I’m 14 now and I’ve been holding this in for so many years. Every time I think about it I get anxious and shaken up. I look over her shoulder and see flirty messages from this person, and I’m started to hold grudges against my mom. I feel like I’m 100% going to explode on her one day, but I love my mom to death. What can I do to help myself get through this? Should I talk to my sister about it? Should I tell my dad? I haven’t even told my closest friends (or anyone) about how I’m feeling about this. I just need some advice. (From the USA)	0	0	0	0	1	0	0	0	0	0
My mom introduced me to this really nice man. He wined me and dined me like no one has. We went to dinner and parties and seem to be getting close. He told me he was diagnosed as paranoid schizophrenic.( i dont know anything about this disorder) But he acted so normal to me and I immediately fell in love with him. My main reason was because he was going to school to become a minister. He prayed and read his bible faithfully. Then he told my mom he was falling in love with me. I have had a lot of bad relationships so I thought god finally answered my prayers. I WAS WRONG. We had an the worst argument I ever had with anyone! I had some out of town friends to come and he went into this jealous rage. He accuse me of sleeping with people who are like family to me. He then said they were touching me right of him…	0	0	0	0	0	1	0	0	0	0
Hello. I am concerned lately as to the state of my mind in relation to psychosis. I have been diagnosed with Borderline Personality Disorder, however the symptoms I am experiencing fall out of the regular signs associated with this personality disorder.	0	0	0	0	0	0	0	0	0	0
From a teen in the U.S.: I’m a 14 year old girl and I feel like I’m not attracted to straight guys. I’m only attracted to gay guys. I’ve had boyfriends but it’s not normal. I like them but I feel different when I’m with gay guys or even just seeing them. When I see or hear or anything about a gay guy or gay couple I feel something inside me and my heart just starts to race like crazy. I’ve even had a dream and I was a guy with a boyfriend and I felt like that’s what I liked. I just don’t know what to do and I could really use some help.	0	0	0	0	0	0	0	0	0	0
My boyfriend had a “golden shower” fetish and prefers that I do it instead of him masturbating to it. Me and my boyfriend have been together for almost 3 years, and plan on being together for a very long time. A few weeks after we became intimate he told me about his golden shower fetish, but told me that he was only interested in it because of his ex and that he no longer did it. I later found out that it wasn’t true and that his fetish started long before his ex was even in his life. I tried to understand it, and even did it sometimes for him, but now it’s at the point where he only wants me to be the one to do it, and he doesn’t even like watching “his videos” anymore. I’m not into the idea at all. It turns it and me completely off makes such a mess! (I always make him clean it up) If he is expecting it, and it doesn’t happen, he gets upset with me, even though he knows I don’t like to do it.	0	0	0	0	0	0	0	0	0	0
 I feel like my fiance is attracted to my 18 year old daughter and does things that makes me wonder I’ve been with my fiance for over a year now and we have a 9 month old baby together. We plan to get married soon. He has told me that he has a past incident with his younger sister and molested her when they were younger but that he has got help for it and was in a youth program until he became an adult. He was also charged with the incident. So I accepted him and been dealing with it because he’s a great guy for the most part and has never done anything to harm me.	0	0	0	1	0	0	0	0	0	0
About 5 years ago, I started seeing a therapist weekly to do CBT for my lifelong anxiety. However, my anxiety quickly latched onto the therapy itself. I found myself worrying constantly about what the therapist thought of me and whether I was doing therapy wrong. Going to sessions became a major anxiety-inducing experience, and everything the therapist said felt like criticism. I eventually worked up the courage to talk to the therapist about the issue. She said she understood. We discussed it several times and challenged some of my beliefs about it. But it didn’t help. So, a year later, I discontinued regular therapy. I learned a few useful strategies for anxiety but also came away feeling worse about myself. Last year, after experiencing some stressors in my life – which caused extreme anxiety – I went to see a new therapist. I thought this time would be different. I told the therapist right at the start about my therapy anxiety. Yet now, a year later, I find myself in the same pattern. I feel that my anxiety about the therapeutic process itself, and my relationship with the therapist, is getting in the way of therapy. The therapist is well aware of the issue and we discuss it frequently. She suggests things for me to do – ways to ground myself during sessions, exposure-based approaches to accept the uncertainty – but I’m unable to do them, which makes me feel even more anxious and frustrated. Sessions have now turned into a huge performance anxiety thing for me because I’m so afraid of how they’ll go. My therapist doesn’t *feel* like an ally to me (but I know it’s not her, it’s me). I’m at a loss. Again, I feel worse about myself now than when I started therapy. I do okay in my life despite my anxiety – I have a full time job and a good long-term relationship. I would still like to find ways to reduce the amount of worrying I do … but I can’t seem to be able to overcome my anxiety about therapy to make therapy useful to me. Do I quit and accept that therapy has too many side effects for me to be useful? Are there other ways to overcome my therapy anxiety?	1	0	0	0	1	0	0	0	0	0
From the UK: i have this problem that i have been dealing with for 1 year now and it has not worsened and during times when i am occupied with my education or work it seems to get better (and basically stop). I see things in my peripheral vision for a split second and then they disappear. I dont know what it is that i actually see and its different every time and i am not saying this in the sense that i cant describe what i saw but in the sense that i actually do not know as it was my periphary or an area in my feild of vision where i was not focusing.	0	0	0	0	0	0	0	0	0	0
From the U.S.: Why don’t I feel any desire at all for physical contact with my boyfriend of 3 years? We are both divorced, in our 40’s, have kids from previous marriages, and are both Christians. We decided early on not to have sex, but after a month or so, we gave in. This lasted a few months, then we backed off.	0	0	0	0	0	0	0	0	0	0
For most of my life, but recently in the past 8 years I’ve noticed I can’t handle stress as well as my peers. I crack easily under pressure when I’m presented with a very difficult academic task. My heart rate increases, I sweat, my thoughts race, I burst into tears, and I am very hostile towards people. School seems to be the main stressor in my life and I worry about it every single day. I worry that I will fail a class or if I don’t finish my homework I will get penalized. I also constantly worry about due dates of assignments and I find it difficult to stop worrying about it. With depression, for the past two years I’ve experienced moderate- severe depression. Since then for about a year, my depression has gotten a lot better. I went to a therapist but it didn’t seem to help. My depression cleared up on it’s own.During that time, i was very happy and elated and loved doing things with my friends.But recently I can feel the depression coming back slowly. I’m crying more and I’ll get days where I have terrible mood swings. I don’t know what’s wrong with me and why this happens to me. Could I have a form of Bi Polar?	0	0	0	0	1	0	1	0	0	0
